review_text,label
"We set a decibel meter in the the cabin and at 70 mph the 93 db reading requires hearing protection by the federal government.  You get engine noise at low speed and tire noise along with wind noise at speeds higher than 45 mph.  The engine always seems to act as if it is working to keep up at the 55 - 65 mph  and the fuel mileage on two long trips of Interstate in excess of 300 miles has not been above 19.7 miles per gallon, currently only have 4100 miles on auto.   JBL radio speakers are poor and there is not a setting that will pair volume with increased sound so in town at 40 mph your radio volume is set at 12 for volume and on the highway at 70 mph you need to turn the radio up to a setting of 28.  This is my forth Toyota and it will be my last.",neg
"I wish I had read the Consumer Affairs complaints before buying my 2016 Toytota Highlander XLE.   I've only owned my car for 30 days and already had an issue with the car starting on its own.  Yes!  That's right.  I walked up to my car after shopping at WalMart for 40 min. only to find that it had started up by itself, and must have been running while I was in the store with the doors locked.  Upon entering the car, a yellow caution light was flashing near the odometer.  I read many consumer complaints and found another person complaining of the same problem and was told that it can happen when the remote entry keypad is pushed twice after exiting the vehicle.  After reading many other customer complaints about various issues with 2013-2015 brakes not working while driving (Yikes!), driver doors not unlocking, and front seats making loud noises while driving, I wish I had read those complaints before purchasing this vehicle.  It sounds like the 2013, 2014, and 2015 may be lemons.  I'm not sure about the 2016 yet, because the car is too new to know for sure, but I'm very concerned about what's to come.  I don't feel 100% safe in this car, especially since I have 2 kids.  This is my 2nd Toyota.  I just sold my 2006 Sienna minivan and it had many defective issues/recalls.  I will not be buying a Toyota in the future because they don't stand behind their cars.  They only try to blame the customer for their defects.
UPDATE after 30 days of driving - The sound system is terrible.  My Sienna minivan had a JBL sound system which was great, but the Highlander has a cheap sound system with a horrible muffled sound.  After driving the car a little while, you will notice that the interior has many cheap parts!!  The floor ""carpet"" is actually felt, not carpet, and some of the dash has plastic parts.  The front seats and angled headrest are very uncomfortable on longer rides.  Wish I could trade my new XLE in for a well made car that matches the price I paid.  The quality just isn't in the 2016 Highlander for the high price.   Still disappointed.",neg
Toyota refuses to acknowledge that there is a problem with intermittent buzzing sound. I complained to two dealerships but Toyota said it is as designed. COME ON!!!!,neg
"I tried this car in West Covina Penske CA and felt this car hmm.. rear third row seat too small and not soft comfort and can't fit for adult. -1 point The baggage in trunk back too small another 1 point less. The looks outside no LED daylight at front light and rear light. Others like Honda Pilot and Ford Explorer already LED front daylight and LED rear light. For dashboard, looks cheaper all plastic. So this is the bad looks interior too, however give it 1 point for accelarion better than 0 point.",neg
"We now have about 13K miles on the Toyota and remain disappointed in our purchase. We have had continual bouts with the radio/nav system just completely shutting down (in the middle of a route) and restarting - I mean the radio shuts off! The fact that the nav screen is not recessed or protected results in a glare that make the screen at time unusable. In addition the bluetooth will arbitrarily cut off and not reconnect unless the car is stopped. I have read other reviews and other owners have reported the same problem with the radio and despite 2-3 replacements the radio is still doing the same thing so I'm not sure what our options are. As stated earlier the sun roof is virtually unusable from a noise perspective because when open the wind noise is so significant you can't carry on a conversation. I believe this has to do with the placement of the luggage rack in conjunction with the angle of the roof (poor engineering)That said its a ""practical"" vehicle and we have appreciated the all-wheel drive in the bad weather.",neg
"The Highlander used to be one of the best rides around, however, the latest version is a real kidney shaker. This may be fine for those who wish to tear around corners, but it's brutal on a long distance drive. Although the Limited version has better suspension, it still falls short of the earlier models.",neg
The passenger does not have full power front seat as the driver does. Very important to have the power lumbar and to raise the seat up!  And we do NOT want 3rd row. Make an option for bench seat and only seats 5!  Then we would have purchased.  We chose the FORD Edge Titanium because it has the features we need!!!!!,neg
"Toyota is the most expensive brand out there based on their internal ""agreements"" they have with dealerships. You get a lot more car for your money looking at other brands. Too much money for the quality of their cars. Materials are borderline cheap and finishes are poor. Interior design is small and not. As comfortable as other brands.",neg
"Worst braking system of any vehicle I have ever owned and I am 64 and a huge car buff. Have owned no less than 10 Toyota's and my family in the last few years bought over $250,000 worth of Toyota vehicles. Plan on a trip to the dealership often and for the same repeated problems. Unfortunately the company has become complacent like GM once did and we all know how that turned out. The brakes on the Highlander,the Tundra and Sequoia are horrible when it comes to the wear and tear and they will NOT stand behind them. Arrogance comes to mind when I think about the direction Toyota has taken and I would welcome any conversation with potential buyers to share my very negative experience with Toyota vehicles. Jim Campbell Newport,Vermont 05855",neg
"Knowing what I know now, I have complete buyers remorse.  It does not hold its value.  It's a complete rip off.  Toyota Finance is a complete rip off.  They need to realize the true facts about their American made ford parts being assemble in Mexico is false advertisement.  I have a Toyota body, with who knows how many cheap parts are used.  I will never by a Toyota again, the sad thing is who would want to by any highlanders, the trade in value doesn't come close to being the amount it should be.  Complete buyers remorse.  Stay away from Toyota's.  Buy a Ford, It is American, by a Chevy it is American.  But if I were to by an European car.  It will be a true European Car.   Not happy about the true facts about Toyota after the purchase.  Lesson Learned.  I would come out a whole lot better if I turned the car in due to not holding their value for the price you will pay.  Not to mention, Toyota Finance is repo happy, I think the reason is they want to make payments teetering on the edge of way too high so people default.   I say let them have it if they won't work with you and be reasonable...After all the parts are not Toyota parts.  They are assembled in different places in the US, but mostly Mexico.  So there you have it, the absolute truth about Toyota and their high repo problem with Toyota Finance.  If you still want one after reading this statement of fact.  Do not use Toyota Finance, they are prideful of the millions of 2015-16 repo action.  Funny, even the dealership expressed or said and I quote,"" this SUV will last you a long time if it's not repossessed first."" I should have questioned him on that statement but at the time I thought surely he is kidding?",neg
"Rear four wheel drive suspension making loud clunking noise when coming to stop from backing up or going forward. Dealer replaced both lower arms twice, swapped shocks and coil packs with no change in noise. District Toyota rep when  for ride with me and heard the noise as well. Stated that its the normal characteristic of this car and if enough people complain maybe Toyota will come up with a fix. This is unacceptable when you pay $45,000.00 for an SUV. Also the front drives seat is very uncomfortable as your left arm rests to low on the door hand rest. If they don't come up with a fix soon I will trade in for a Honda Pilot. I will never buy a Toyota again after this experience. Its been in the shop at least 8 times with no resolve. Just traded in for Honda Pilot because dealer and Toyota could not fix problem and said they do not have a fix. I will never buy a toyota again.",neg
The Nav. system is a total disaster to the point of being a danger to use.The seats are like concrete and the passenger seat does not articulate. the remote start has no range and works maybe one out of ten tries. The Hwy Mpg is about the same as my 400 hp 2012 Ram 5.7 Hemi PU and worse than the 5.3 v8 Envoy we traded in.The tire pressure monitor has no gage. No oil pressure gage or volt meter? What is this 1959? Dome lights put out about 2 watts and the factory hitch looks like it was put in with a chain saw. Radar cruise control or the manual resume takes a week to regain the loss of speed. We just returned from a 2000 mile trip in this brand new car and my wife and I have never hated a car more. I have owned at least 25 new cars in my life and have never been so disappointed. I do not care how much it cost. This turd is gone!,neg
"The buzzing sound from the servo motor will drive you crazy.   The buzzing sound occurs when the interior air is trying to sync with the exterior air.   The sound is  louder than a cell phone vibrating and occurs every 5-10 seconds.  We purchased a 2015 Highlander in May 2015 and started hearing the buzzing a week after the purchase.  Replacing the servo motor requires taking apart the dash - an expensive proposition.  Due to the expense, Toyota is taking the position that the noise in ""normal"" and not under warranty.  Many online forums reflect this issue - search buzzing, noise, servo motor, etc.  Don't forget that the buzzing is loudest when the exterior and interior air are similar.  If you buy the Highlander in the Winter, the buzzing will drive you crazy come Spring.",neg
"The front view has blind spots, and rear view mirrors are limited. I have had constant problems with the technology.  The radio skips, I'm unable to receive text messages.  The dealer claims it is a software issue, and Toyota can't keep up with all of the Droid, and iphone updates.  The dealership has tried to fix the tech issues, but are unable to resolve.",neg
"I can't believe i spent 40k on a new car, with the additional warranties we were promised would cover all electrical issues,  only to have this annoying buzzing sound every 15-30 seconds coming from dashboard. I've tried the dealer who finally admits this is an issue because they've lost a couple potential buyers, but it shouldn't have to come to this. Toyota should do the right thing and come up with a fix ASAP.  
Not a happy customer at all.",neg
"We too have one of the vehicles which makes an incredibly annoying intermittent buzzing sounds.  The dealer has blown us off, pretending like the sound is normal, but it's totally unacceptable.  Toyota customer support has been no help at all! Thanks to the Internet, we know we are not crazy or alone like Toyota wants us to think we are.  

I STRONGLY recommend reading these forums before buying a Highlander or Sienna:

http://www.toyotanation.com/forum/333-3rd-generation-2014/1077937-weird-vibrating-buzzing-noise.html
http://www.siennachat.com/forum/193-problems-maintenance-repair/228201-2015-xle-sienna-humming-buzzing-noise-dash.html
http://toyotaowners.net/toyota-forum/showthread.php?t=24778
http://www.aboutautomobile.com/Complaint/2015/Toyota/Highlander/10715419
http://www.toyotanation.com/forum/333-3rd-generation-2014/1092585-new-2015-ltd-strange-sound-coming-dash-area.html",neg
"When my husband and I bought this vehicle we were very excited. We thought we made the right decision on purchasing this 2015 Toyota Highlander. Now I'm afraid we made a big mistake. We started to notice this buzzing sound in the cabin. I thought I was the only one to noticed, until my 19 year old daughter sitting in the back seat asked me "" mom what is that buzzing sound"". Well now we all hear it, especially on long trips. I wrote an email to Toyota about this issue, haven't anything back yet.
We are thinking about trading our Highlander for something else.",neg
"I own a 2003 Highlander limited that was built in Japan. Did not have any problems & I'm at 112k miles. Other than routine maint, tires,oil change etc. My battery lasted 12 years. We purchased a brand new Highlander Platinum loaded. Made the deal took the car home & found Dirt under the paint along with tiny areas where the paint was completely missing & you could see the primer below. If you take a look at most new highlander headliners in the corner of the sunroof opening you'll see the fabric is bunched up in the corners. They did not pull the fabric & stretch it out. Looks cheap. Control screen is far away & hard to reach & I'm 6'4""  Also look at the rear bumper at the seal when you open the rear hatch & see the over spray from the paint job that also looks cheap. For 45K plus you get no power tilt & telescopic steering wheel. Passenger only gets a 4 way power seat, Really Toyota !!. Also look at the cheap flashy wheel covers over the aluminum wheels, don't get that one ? Dealer was great and I was able to return the vehicle immediately for a full refund. Went and ordered us a brand new Acura MDX. I have no confidence in new Toyota's built here in the USA.",neg
"For the most part, the 2015 Highlander is a nice car. After driving it for 2 days, I noticed a noise (faint) but you can hear it when there is no music playing or fan is off. 

I took it to the dealership and they said this is by design. The sound is like a hard drive resetting or on overdrive. 

Situation:
When the Auto for temp is on or off, there is an intermittent revved or overdrive sound coming from the temp console. 

I checked with similar model and voila there is that sound. 

Piercey Toyota technician stated ""Normal Serval Motor Changing Mode"" 

I don't know if Toyota would build such a product with ""defect"". ",neg
"It is apparent that Honda is living in the shadow of their reputation from the 90's and 2000's. We just purchased a fully loaded  EX-L because of the bad reviews of the touring and elite having the 9 speed transmission.  The suv had only 8 thousand miles, and was purchased from a very reputable dealer.  After driving it for a few days, my wife noticed moisture in the front passenger floorboard. When I checked out the vehicle, the entire floorboard (All 4 doors)was completely saturated with water. The next thing we noticed was that the front passenger seatbelt was covered with mold. We took the vehicle to the Honda dealer to get it fixed. I called the service department after 24 hours to see what was going on. The service advisor said it was ready to go. I said wait, what was the issue? He said someone must have hit the button on the remote and made the windows go down in the rain.  I told him that was impossible, because we would have seen water on the seats, door panels, and everywhere else. So they kept the car for a few more days and said they found some seepage on the top rail molding and put some filler in it. He said it was finished and ready to go. I said what about the mold on the seatbelt? He said they cleaned it off, and they would not replace it. I said I was in the mold remediation business for many years, and you cannot just clean mold from porous surfaces. So he said he would talk to his boss. I got a call later from the advisor saying he has never lied to his customers and he wasn't going to start. He said they found a significant amount of water inside the seatbelt retractor.and they were getting an engineer to take the vehicle to a rain machine to do tests, and he didn't know when we would get it back. So a few more days later they found some bad welds or seams under the vehicle, and said they repaired it and ordered new carpet. I ask what about the moldy seatbelt. They refused to replace the seatbelt, so I let him know that we were not going to take the vehicle back. We have a baby, and she would not be riding in a vehicle that we paid $35k for, and has mold and bad welds. We decided to try out a touring pilot since there were no others to choose from. As soon as we checked the carpet on the 2017 touring, it was soaked on the passenger side. That was the end of Honda for us. We traded for a 2017 Toyota Highlander and are very happy we are through with Hondas.",neg
"I really love my 2017 Pilot ex-l.  Lots of room and fits my teenage boys, 130 lbs dog, and all of our stuff perfectly.  Great mix of options - even at base level -  I was a bit disappointed that it does not have heated side mirrors, even though my 2008 Odyssey ex-l had it.  I have about 8K miles on it... and recently have experienced the audio screen going black - only audio - the screen works otherwise.  Honda has no service updates, and has no records of this being an issue on 2017 models - though there is plenty of problems documented on the piloteers board - for earlier models.    I am hoping it is just a loose fuse and it not an indication of bigger problems.",neg
"2017 Pilot ,Elite , tailgate water leak, losing radio sound with freezing screen,blank navigation screen ,auto high beam feature multifunction......etc    .I am so close to file it as a lemon   .",neg
Pilot can be bought with the navigation system only in the top trim models and these also have the 9-speed transmission. I took a test drive on the freeway and when accelerating onto the freeway to merge safely with traffic I floored the accelerator pedal and then waited a full 4 seconds before the transmission downshifted and the car computer fed more fuel to the engine and the car started to accelerate. When I simulated a passing situation by moving into the left lane and flooring the accelerator pedal the same thing happened. No response at all for 4 seconds and then finally the car started to accelerate. The published 0-60 MPH times with the Pilot are not at all accurate with the 9-speed transmission. Add 4 seconds to the time and you will appreciate why I do not consider the Pilot safe to drive on the highway. The other con for me was the feel of the electronic steering where there was no feedback and it was further complicated by the odd profile of the steering wheel that is rectangular rather than round. The storage space is exceptional with the Pilot and the navigation system that uses Garmin technology like that found in the Garmin 760 is outstanding and the best of any SUV at this time. I would only buy one of the two trim levels that have the 6-speed transmission and based on that I decided to instead buy a 2018 Chevy Traverse.,neg
Bought new with 180 miles on it. Dealer claimed it came from another dealer to trade for a car someone wanted.  It has loud noise when hitting bumps in right rear and it's aggravating.  Thinking of selling.,neg
"I know I should love this car and I know old ladies shouldn't swear.  But, I freaking hate this car and wish I had bought an older model, which is sad because I haven't bought a new car in 13 years!  1)Auto Stop - if you are stopped for a tiny amount of time, the engine will shut off and restart when you move the steering wheel or take your foot off the brake.  IT IS UNNERVING!!  When I bought the car, the dealer said you can turn that irritation off but he meant you have to turn it off every time you start the car.  2)The freaking BEEPING - you can turn the incessant beeping off and risk backing into a brick wall if you're not used to the camera, or you can leave it on and have it annoy the living @!#%& out of you - when you're backing out of an underground spot with nothing for 2-3' in any direction, when you're rounding a tight turn on your daily trip home (??????), or when it thinks you're too close to a car in front of you - I'm not yet dead, I'm not blind, if I'm that close to a car in front of me it's because I WANT TO BE!!  3)The incredibly stupid feature that unlocks all the windows - my boyfriend says it's unlocking the doors, then holding the unlock button down.  However, it happened to me when I LOCKED the car and not sure what got pressed as the key jostled in my purse.  In any case, who EVER wants all their windows opened unless they're IN THE CAR?  I live in Seattle - rain, rain and more rain, twice now in my car completely accidentally.  In summary of the features, TOO $%^&& MUCH! When I want a driverless car, I'll get one, til then LET ME DRIVE THE CAR!!!!!  And finally, I don't know if it's suspension or what, but going over  speed bumps or into a big profile driveway  (dozens of times a day for most people), is  detrimental to your spine.",neg
"This is our 4th New SUV in 13 years.  This is the first one I have ever had to take to the dealer with a problem before 70,000 mile.  This car developed a clunk in the front drive train or suspension at about 3000 miles.  Of course the service department can find nothing wrong with it.  Honda is behind it's competitors when it comes to interior design.  Less leg room in the front driving compartment, controls are dated, other companies have lessen to their focus groups.  I think Honda miss the boat here.  Blind spot camara is useless, who looks at their center screen when changing lanes.  Really missed the boat here when comparing them to there competitors.  To many bad interior design features to mention.",neg
"It doesn't feel like an SUV.  It's like a car combined with a mini van. Loose steering, slow draggie start up, sits lower so not able to treat like SUV. Lower interior limits hauling anything large.  Seller was very limited on the knowledge of the vehicle and, until I received the owner's manual, I didn't realize the limitations on the stereo/interface system that doesn't meet my needs.  Irresponsible information from the seller caused ordering of wrong equipment.  Overall disappointed with this vehicle and wish I had looked elsewhere. Nothing great about this car for the money spent. 
I HATE IT
I HATE IT, NO CD PLAYER, NO AUX OUTLET, NO TILT IN STEERING WHEEL, AWFUL AWFUL AWFUL VEHICLE.",neg
"After 40K miles the cylinders are shot, no warranty, no help from the dealership for the $1500 repair.  I have never owned a car where major engine work was needed in the first 2 years of ownership.  Don't buy the Honda Pilot..engine is the worst.",neg
"LA little over a year ago we sought to replace our 2007 Toyota Sequoia.  With three growing children, we needed a larger SUV and wanted something more fuel efficient than the Sequoia. The 2016 Pilot seemed like a great choice with a fair amount of cargo space and really cool features. Thought we were lucky when we were one of the first to own the new Pilot in July 2015 but turns out we were not so lucky after all.
The good:
Technology galore: state of the art transmission that shuts off at stop lights to save fuel, side mirror camera, back up camera, adaptive cruise control, lane departure warnings, accident collision assistance, multiple USB connections, memory seats (I’m 6’4” and my wife is 5’4”)and a touch screen radio with XM radio that has memory and allows me to pause and replay songs. Oh, and whenever I change the channel, it brings me to the beginning of a song currently being played so I don’t have that feeling of “darn, just missed it!”.  Fantastic highway gas millage with up to 36 mpg on a 120 mile drive into the Poconos and finally, very easy access to the third row for my 8 year old.
The bad:
Second row space was not as roomy as I thought and my 6’ teenage son constantly put his knees in the backs of the driver or passenger. Lane departure is flat out annoying with the wheel shake while taking a turn a little tight (sorry, I am an aggressive driver).  Fuel door wasn’t flush to the body of the vehicle.  Fingerprints all over the radio screen.  Adaptive cruise control SLAMS on the breaks when it is not necessary and when driving on a winding road and there is an approaching vehicle on the other said of the road, the Pilot detects that we might have a head on collision. Idle stop did not always work and sometime heisted when starting back up at stop lights. 
The ugly:
My wife HATED this vehicle. Too much technology for her and every so often the radio sound “flickers” and the only remedy is to shut the car off completely and restart (terribly annoying). We even had a couple of occasions when the radio/nav screen was completely blank/off. So while the technology seemed exciting, it needs work. Should have known better to buy a new model. Guess we just expected more from Honda. 
The result:
A year later we traded the Pilot in at a loss for a used 2015 Sequoia Limited which I should have done in the first place. Would have saved me $7K but that is how much we disliked the Pilot.  Seeing the transmission problems so many people had, glad we took the loss and moved on.  It is a shame because we pretty much owned at least one Honda since 1996. That streak came to an end 20 years later and not sure if/when Honda will be our choice again.",neg
"My wife wanted to trade our Mercedes GL450 for a new 2016 Pilot Elite. She liked the new design and the features on the Elite cannot be matched on similar vehicles. Her parents have had several Honda's. This was our first. Within the first 1ok miles we had several software recalls. One was for the computer adding miles to the odometer when the car was turned off. Not sure how many miles, but they extended the warranty 12k miles. At 16k miles the transmission started chirping between 3rd and 4th gear. I was told it just needed a firmware reflash. I shared information that suggested otherwise, but the dealer refused to listen. Picked it up the next day and asked if it still chirped. The answer was yes, but that I would have to drive it 40 miles for the system to reteach itself. Drove it 60 and took it back the next day with a louder chirp. Shared several pages from previous owners that stated there was a broken part in the transmission that cross contaminated engine coolant with transmission fluid. Shared that with the dealer. He asked what the resolution was and I told him a new transmission. Turns out I was right. Fast forward to 33k miles. Received a letter from Honda stating that our car now needs a new radiator, all new hoses and O rings and they need to test the engine to make sure it was not damaged. This is all from the original transmission issue. While the car was being repaired, I traded it on a 2016 Lexus GX460. I have been a loyal Toyota/Lexus/Scion user for many years and never should have let my wife talk me into this Honda Pilot. First and last Honda I will ever own! BTW, she loves the new Lexus.",neg
"I brought this car in a new condition happily because it seemed really good. After a few months of driving it the engine light kept going on and there was a problem with the emition system. The dealer fixed it and told me it was an injector problem.  2 months later the sign came back with the emition system. The dealer said it was the catalytic converter. They cleaned it and said it was okay but after one week the sign had returned. This really changed my mood and I only drove for 50,000 miles so far. I'm wondering as to what should I do but I do not recommend Honda. Hope they do better next time.",neg
"We purchased a 2016 Pilot Elite and loved it at first!  Then the maintanance lights started popping up (Emissions system problem) at around 20,000 miles.  Catalytic converter was replaced.  Lights came back on like a Christmas tree shortly after.  Fuel injectors were replaced.  Lights back again and this time they said we had bad fuel.  We had a lot of delayed acceleration problems.  The air conditioner started going out.  The dealer always helped us, but they couldn't make the vehicle more reliable. We ended up with 30,000 miles on this vehicle before we sold it and took the loss.  Please research this trim model.",neg
Please stay away from this car.  Honda pilots are having a major water leak and the dealer has not idea how to fix it.,neg
"I hope it doesnt.  In fact I hope you read this, avoid buying the 2016 (or 17) Honda Pilot, and avoid the same mistake our family made.  When my wife and I test drove the 2016 Honda Pilot we were not terribly impressed with its acceleration but that was not why we were looking at a new Honda.  We were looking for something reliable and Honda has had a great track record in that regard.  So, even though we were not over the moon about the Pilot when we test drove it, we thought this is going to last 10+ years and is, therefore, a wise purchase.  Boy, were we wrong!   One problem with the Honda Pilot is the 9 speed transmission.  My 1972 Chevelle shifts smoother than this.  When you drop this Honda in drive first thing in the morning, the first-second gear shift will try to separate a few vertebrae... it is brutal.  Once warmed up, this transmission is better, but still not so good.  Especially in stop and go traffic where you will experience many times where the transmission seems completely out of touch with the throttle, leading to ""rev rev rev... wham!"".  You *will* need a chiropractor if you have to drive in stop and go traffic with this machine.  Also, this transmission has a history of early failure already.  However, that transmission won't be the thing that kills you.  The Honda Sensing system will.  Lets say that you are on a highway going 70 mph when someone going 20 mph slower than you pulls out 3 car lengths in front of you.  In that situation our Honda Pilot will SLAM on the brakes HARD causing anyone behind us to weave desperately into the adjoining lane or shoulder to keep from hitting us in the rear.  Or lets say that you are going around a bend on a country road, the Honda Sensing system gets confused and again SLAMS on the breaks in the middle of hard bend.  Lets say you survive the Honda Sensing system... will you be able to survive the throttle?  Lets say you are in stopped trying to turn left across rapidly moving traffic.  You need your car to move when you step on the gas.  The Honda Pilot will occasionally toss in a 5-7 second delay in response time, just to add to the challenge.  Did I mention the $200 oil changes?  This is because, in our case, about the time we needed to change the oil, the ""B16"" code would be thrown on the info system, indicating that the rear diff also needed to be changed.  This prompted the service manager at our local Honda shop to exclaim, ""what is wrong with these new Pilots?!""",neg
"Our family purchased a 2016 Honda Pilot Elite based on Honda's good reputation and experience we've had with other Honda vehicles.  Unfortunately the 2016 Honda Pilot Elite, which comes with the 9 speed transmission, has serious transmission problems .  We travel a lot and after owning the vehicle for 1 1/2 years already have 69 thousand miles on our Honda Pilot Elite.  Problems with the transmission started at 53 thousand miles while driving on the highway at which time the vehicle's transmission went out unable to shift out of the gear it was in.  Multiple display warning lights came on causing us to drop the car off at a Honda dealership out of town while on vacation.  The dealership recognized the transmission issue which reset itself after the car was parked in their shop for several hours.  Diagnostic testing failed to reveal any defects.  After picking up our vehicle which appeared to be functioning normally, the same problems started againg at 69 thousand miles.  After bringing our vehicle in to the local Honda dealership additional tests were done.  The transmission problem was again recognized by the Honda Service department, however no diagnosis was able to be made after updating software, changing transmission fluid and consulting directly with Honda Corporate.  We were lead to deal with Honda Corporate regarding our transmission issue as the vehicle's transmission was now no longer under warranty (ending at 60 thousand miles).  Although the initial transmission issue occurred at 53 thousand miles Honda has refused to cover the cost of our transmission.  The customer service at Honda Corporate was not what we expected from a reputable company such as Honda. Our Honda has been in the shop for 1 1/2 weeks now without having any work done on it since Honda will not agree to cover our transmission problem.  Since the Honda dealership was unable to diagnose the transmission problem while under warranty, they felt justified in passing the bill to us, the Honda customer.   We followed the Honda maintenance schedule and brought the vehicle in when the service lights presented themselves on our display.  It is apparently recommended that the Honda Pilot undergo transmission fluid changes every 30 thousand miles costing approximately $250 each service.  Our Honda Pilot was at the Honda dealership at 32K and 45K miles and thereafter, it was never recommended to us to change the transmission fluid.  Honda Corporate appeared to use this information against us to hold us responsible to pay for the failed transmission.  A district manager from Honda made a decision that we'd be responsible for $750 of the repair while Honda would cover the rest of the $6200 transmission.  Although better than paying for a new transmission, this problem occurred while under warranty and Honda is not living up to their promise or reputation.  The district manager who is responsible for deciding how much the Honda customer is responsible for paying apparently will not speak directly to the Honda customer, interesting to us.  We have already incurred the cost of a rental car while on vacation due to this problem and will be without our Honda Pilot for at least 2 1/2 weeks for the transmission repair not including the number of hours dealing with various customer service representatives getting to the point we are at now waiting for our transmission repair.  We are disappointed with Honda's handling of our transmission problem which will inevitably affect many more Honda owners in the future as most drivers of these vehicles have yet to place as many miles on the 2016 Honda Pilot as we have.",neg
"I can't seem to get anywhere with customer care so I am going to share my story in hopes of saving others from my misfortune with the newly designed Honda pilot. I bought a 2016 Honda pilot last February.  Last week, my air conditioning began to blow warm air.  I took it to a Honda dealership for a diagnostic assessment assuming that whatever was wrong would surely be covered under warranty with a car that is barely a year old.  I get a call stating that they aren't really sure and it may have been that a rock hit my condenser and that is not covered.  The dealership stated  that they see this all the time and it is in ""a vulnerable place at the front of the car.""  I have hit absolutely nothing and have never even heard of such a possibility happening on any other car I have owned.  The fix is $1200 on a basically BRAND NEW CAR.  Please others be aware of this design flaw in the new Pilot and purchase something else.  This is the first and last Honda I will ever own as I have been let down and feel as if I have been swindled by the company.  The employee said that the condenser does have a screen which meant the pebble must have been tiny.  So, apparently the tiniest of pebbles can take out an entire air conditioner in a Honda.",neg
"Honda & Honda dealer does not care about you, they have your money & tough. I drive with a sign on the back of the car.  The new car radio is crap dealer say's it's fine                  
  9/30/2017 spoke .with Walter a regional case manager, he said there is no fix for the sound system. I do feel it is the radio because I can play my 30-year-old walkman transistor radio through the car speakers and it sounds good. Honda is still putting them radios in 17 pilots and crv.I also filed a claim with the national enter for dispute settlement and 2 weeks before the review Honda offered me 4 hundred dollars to withdraw my claim and the next week they went up to 1,750.dollars and they still said it works like it was designed.",neg
"We leased the 2016 Pilot with the expectation we were getting the same quality as the last 3 Pilots we leased.  This was not the same Pilot we had come to love.  This vehicle is tinny - the vibration and awful performance are staggering.  We recently took it on a 10 hour road trip. It was like sitting on an airplane next to the motor.  As we traveled down the highway I felt as if the hood was going to peel back like a sardine can.  I am hoping the dealership will take the vehicle back as we have just exceeded our 30 day period.  I should have been more aware of the fact there were 3,200 miles on the vehicle when we leased it realizing someone already knew what I was about tho find out.  I would not recommend this vehicle to anyone.",neg
"All Pilots come without a CD player – something that sales people should point out! It costs about $280 to have Honda add one. I had Honda add one. I drive a lot and listen to books on CD while I drive. It is important to me that the car remember where the CD left off when I turn off the car. That way it will continue the story when I start driving again. About 10-20% of the time the car forgets where it was and starts the CD from the beginning. I've owned 4 Toyotas, A Mitsubishi, and a Subaru and this has never happened with any of them. Otherwise, the infotainment system is a mess. It is not at all intuitive. It is difficult or impossible to operate with gloves on (I live in northern NY and it is cold in the winter). The voice commands are finicky. It forgot all the speed dial numbers that I manually entered!  The infotainment display occasionally gets stuck - an obvious software bug. As for the rest of the car, it downshifts too far when accelerating quickly. I pull a boat and admittedly, the car is good at that. The driver's seat is comfortable but the driver's seat arm rest tilts down at an odd angle and is next to worthless. The battery is inaccessible - I cannot use the car to jump start my tractor! In short, this could be a good car but it is plagued with a series of small but annoying design flaws and software bugs. Honda has been unresponsive to my complaints about the CD player.",neg
"I bought my Pilot in November 2015. Out the gate I have had problems with the entertainment system. Problems consist of hands free button not recognizing my voice, dropped calls, people saying it sounds like I'm in a wind tunnel (even though all the windows are up and A/C is off), radio stations not showing on the display, voice recognition system not being able to distinguish what name is being said, system randomly re-booting while driving, calls not being transferred to car system. There are more problems but I think you get the idea. I have an Iphone 6S (IOS 10.2.1). I have also tried paring a Samsung and LG phones to the system and still the problems exist. In the last 6 months I have had the entire info system replaced, the FM receiver replaced, and 2 software updates. Problems still exist. I have a case open with Honda USA and now (as of February 24th the dealer is saying that I have to live with the problems with the info system. I will be contacting Honda USA again. No one should have to live with a problem with a new vehicle especially after spending >$35k for the vehicle. In addition to the info system problems I am experience problems with the vehicle locking (or lack there of) while walking away. The dealer has replaced a sensor in the drivers door and a proximity sensor in the car but the problem still exists. Other issues include the wipers malfunctioning and the spin control system kicking in when the vehicle isn't spinning. I have owned Honda's in the past but they did a poor job on the new Pilots.

Update 3/13/17

On March 9, 2017 I was parked in a parking lot waiting for my daughter. As I started the vehicle I received 3 warnings which stated the following: 1) Brake system problem; 2) charging system problem; and 3) Anti-lock brake system problem. I had the vehicle towed to the nearest dealer through the Honda Emergency Road Service. The dealer is still working on the vehicle to figure out the problem.",neg
