review_text,label
When our 2001 Forester final wore out my wife said get me another red one.  She feels safe and in control even in the heart of Minnesota winter.  I did buy one with turbo and radar cruise control for me. Great decision still love the car.,pos
"I have this car for over 3 years now with 49000k miles on, no issues of any kind. I use it to tow my jetski, work and whatever the Jeep is just cool like that.",pos
"My wife and I test drove several vehicles from different manufactures.  Our last vehicle being a Toyota Camry Hybrid.  That was our baseline vehicle to compare our evaluation with.  The Toyota had great power and gas millage, but had some funky placement of controls (i.e., the cruise control being behind the steering wheel).  We found the Subaru Forester Touring 2.0XE, to be the best at meeting all our requirements.  The most important being Safety, where Subaru has done a great job with their eyesight system.  I particularly like the lane departure features, that will nudge you back into the lane before you cross over the lane marker.  For example, Toyota, only gives a verbal beep with no correction, and for someone who has high frequency hearing loss, you will never hear it.  The only thing I cannot hear in the Forester is the turn signal, however the Outback it was easy to hear.  The adaptive cruise control, greatly enhances the driving pleasure in congested traffic that is always slowing down and speeding up.  I only with it was a little faster on braking when approaching traffic that has stopped, especially in light traffic where it may not have locked on to a vehicle in front of it.  Gas millage is in the lower to mid twenty mpg range using premium gas for the turbo engine; which gives excellent power, especially for getting on to the Interstate Hwy with it's high speeds especially with a short on ramp.  The 360 view cannot be beat, with all that glass; however, we are glad that we had premium tint put on the windows and especially the moon roof, which greatly reduces the heating from solar radiation.  Living in a high desert, the sun can really brat down on you.  The headlights have what I call tunnel vision found on many vehicles these days.  Subaru, has helped with the side lighting, by having the headlights pivot in the direction of your turn, helping with the driver's side vision in the direction of the turn.   Have not had a chance to use or with only limited use, I can not fully evaluate other features yet.  We had most options added, however the cargo barrier is not a pet barrier for smaller dogs, and had it taken off.  This being a turbo, we could nor add several items on the front bumper.  Very pleased with our purchase, will consider another review later after I have driven it in all seasons.",pos
"Vibrations worsening. Purchased my cr-v 2015 at the end of May this year. I started noticing Vibrations not long after purchase. I purchased this vehicle because I had been in a car accident and my 2006 Toyota RAV4 V6 unlimited (which I Miss) was totaled. I owned a Honda Prelude as a kid in The 80's (LOVED that  car) and I thought I'd give Honda another look expecting the quality I was familiar with. I can't begin to describe my disappointment. Every thing else in the Crv 2015 is up to par, but let's face it, the most important is how it DRIVES. I wanted to ignore the initial vibrations. After all the crap I went to due to the accident, I stuck my head in the sand. I thought perhaps it was because of the cvt transmission which is something I've never driven before. Now I know this is NOT NORMAL. The vibrations have worsened. I sometime feel like the car is going to cut out on me and now I'm feeling vibrations in the steering wheel. I noticed that there was a recall back in March of this year after I did some digging. I called my dealership and according to my PIN number, my vehicle is not part of that recall. [non-permissible content removed]. Bringing it in this Saturday to be analyzed.  Let's see what happens. Car has about 3700 miles on it. I'm pretty sure the dealership was aware of this problem BEFORE I purchased it. I am PISSED!",neg
"I purchased this car brand new. Within the first two days the transmission started jerking really hard between gears 1-3. On day 6 the exterior door handle just fell off. On day 10 the transmission got worse and jerked incessantly. It has been in service for 8 days out of the first two weeks I have had the vehicle. When discussing with Chrysler corporation I was told ""It was completely normal and I didn't know how to drive it."" They also informed me they would not be fixing anything because nothing is wrong, however my car is still in the shop to ""not fix anything."" Will NEVER buy anything Chrysler again nor would I recommend any Chrysler product after their ""customer Service"" and ""normal transmission.""",neg
"I took delivery of this car just a month ago, so this is a preliminary review.   I can't comment on reliability, maintenance cost, etc.   I haven't owned the car long enough, but my experience with Toyota has always been outstanding.   Currently, we only have 750 miles on the car, so most of the ""review categories"" with respect to reliability & value that I rated ""OK or N/A"" could not be rated because I haven't driven the car enough.   So, disregard those.   This car for me was a downsizing.   We traded in a 2011 Sequoia SR 5 4WD with 54,000 miles.   It had never been back to the dealership after delivery and was trouble free.   We purchased the car in November '11, after the '12s were on sale, and walked out the door with the $40,850 sticker price Sequoia for $35K exactly.   Anyone who disputes Toyota's resale value, I received $22K for this trade 61 months later and 54K miles later.  So the car cost me $213/month.   I couldn't have leased it for that price.    Additionally, Earl Stewart Toyota in Palm Beach, FL discounted my new Highlander by $2700 off the sticker.   No hassle, no haggle.   What a great dealership!!!!    Now for the Highlander.   The XLE for 2017 now comes with blind spot monitoring, radar cruise control & lane departure warning standard.  These were not available on XLE trim in 2016.   It also comes with start/stop technology & Toyota's new 8 speed transmission.   It cost about the same as the 2016 model that didn't have these features.   The Highlander is much smaller than the Sequoia, (193 inches vs. 205, and a little smaller in width) and is much easier to drive.    There is plenty of space in the front & middle rows.     It is the 3rd row and cargo area where most of the space is lost.   Space it tight back there compared to the Sequoia for any adult no matter how much the front two rows are adjusted.   The only 3 row, mid-sized SUV with a roomier 3rd row was the Honda Pilot, but it's interior design paled in comparison to the Toyota & the advanced safety features I mentioned required taking a high trim level Pilot costing $1000s more than the Highlander.    With the third row folder, cargo capacity is generous, though not as large as that of a Honda Pilot.   As far as performance is concerned, even though we keep the Highlander in ""economy mode"", acceleration is plenty brisk, and there is no trouble merging onto a highway.   Those who report this car is underpowered are misguided.    It's not!!!!    It's not a Mustang GT or  Corvette fast, but next to the Pilot, CX-9, Pathfinder & MDX, it is class competitive.    The interior is very well put together, somewhat elegant, with lots of storage and the leather seats that are very comfortable.   The ride is generally supple, especially on smoother roads, but harsher impacts are a little more noticeable than in the Sequoia.   The back up camera & navigation work extremely well.    So far mileage appears to be better than expected.   We drive conservatively, which helps.   Doing mostly stop & start, city driving (75 to 80% of the time), with the air conditioner on, Tank 1 yielded 21.5 mpg and tank # 2 returned 22.5 mpg.   EPA is 20/26.   The start/stop technology works well, but it can be felt.   So far, We are extremely pleased with the Highlander.   It's perfect for a family of four or five, provided the 5 aren't all adult size individuals.   I'll post an updated review in a few months once we have accumulated a few thousand miles.",pos
"It is apparent that Honda is living in the shadow of their reputation from the 90's and 2000's. We just purchased a fully loaded  EX-L because of the bad reviews of the touring and elite having the 9 speed transmission.  The suv had only 8 thousand miles, and was purchased from a very reputable dealer.  After driving it for a few days, my wife noticed moisture in the front passenger floorboard. When I checked out the vehicle, the entire floorboard (All 4 doors)was completely saturated with water. The next thing we noticed was that the front passenger seatbelt was covered with mold. We took the vehicle to the Honda dealer to get it fixed. I called the service department after 24 hours to see what was going on. The service advisor said it was ready to go. I said wait, what was the issue? He said someone must have hit the button on the remote and made the windows go down in the rain.  I told him that was impossible, because we would have seen water on the seats, door panels, and everywhere else. So they kept the car for a few more days and said they found some seepage on the top rail molding and put some filler in it. He said it was finished and ready to go. I said what about the mold on the seatbelt? He said they cleaned it off, and they would not replace it. I said I was in the mold remediation business for many years, and you cannot just clean mold from porous surfaces. So he said he would talk to his boss. I got a call later from the advisor saying he has never lied to his customers and he wasn't going to start. He said they found a significant amount of water inside the seatbelt retractor.and they were getting an engineer to take the vehicle to a rain machine to do tests, and he didn't know when we would get it back. So a few more days later they found some bad welds or seams under the vehicle, and said they repaired it and ordered new carpet. I ask what about the moldy seatbelt. They refused to replace the seatbelt, so I let him know that we were not going to take the vehicle back. We have a baby, and she would not be riding in a vehicle that we paid $35k for, and has mold and bad welds. We decided to try out a touring pilot since there were no others to choose from. As soon as we checked the carpet on the 2017 touring, it was soaked on the passenger side. That was the end of Honda for us. We traded for a 2017 Toyota Highlander and are very happy we are through with Hondas.",neg
"Is it LEXUS or Toyota ? I bought the 2015 Highlander XLE AWD 3 weeks ago and have 600 miles. This is one fabulous vehicle and equals to my prior Mercedes ML 320 in ride comfort and increased leg room for adults in the first two rows along with room for 5 large 30 inch suitcases. It is difficult to find vehicles for 5 adults and large suitcases to go to airport.  My old Armada will not go into city parking garages. Pathfinder, Pilot, Acura MDX all have less leg room even for 5' 11"" drivers and seats are low,short and narrow. Enclave, Acadia - middle seat does not recline. Highlander quality is better than MDX and Thanks to Toyota for NOT BECOMING CHEAP. But third row is for muppets only. ",pos
I am loving it!,pos
"This is the worst car I have ever had. Coming from my 2006 VW Touareg V8 I feel like I have taken a major step backwards. The car handles like an old Buick and has absolutely no steering response. You feel nothing. The 3.6L Pentastar is noisy and slow. The transmission rushes to eighth gear and G-D forbid you have to merge onto a highway, you need to floor the rattle trap in order to get it to jump down to a passing gear. I can not wait for this car to go back on lease. To add to it the car does not feel safe and is poorly put together. The headliner is sagging with only 600 miles on it and I can already hear creaks. Wish I kept my VW. The Touareg was a real go anywhere SUV, the Jeep is a go-kart in comparison",neg
"Comfortable like an old pair of jeans!! Too early to tell on some issues but having owned a Subaru for the last 6 years I expect ownership will not be troublesome at all. Past service experience has been VERY good. Update 10/4/17. Forester has become a ""Sunday car"" of sorts. Usage will pick up when the snow flies I'm sure. Have not had any issues with fit, finish, operation, or function of any systems or features on this machine. The stadium seating works well for my wife in terms of visibility and allows her to enter and exit with ease. The only service so far has been the oil change. Great car for us!",pos
"I had been driving various rental cars so I knew what I wanted. I liked the wide real window, adjustable seats, digital speedometer, radio controls on steering wheel, leather interior, smooth ride.",pos
the dealer adjusted the head rest. Car is still problem free with great mileage,pos
"I was driving a Toyota Sienna so I was used to more cargo space and a different console setup between the front seats. The console in this car is so big and tall that you could put a baby in it. It is hard to get to the seat belt latches next to it, which means wide people should not buy this car because you will find using the seat belt difficult. I am an average size person and I have to get my hand squeezed down beside the console to unlatch the seat belt.
My audio system LCD also seems to have a bug in it when it is cold. It is non-responsive for up to 15 minutes of driving. You can only change the volume until it warms up--nothing else, no radio station changes etc. None of the buttons beside the panel work either. When it does wake it, sometimes it doesn't beep, but most of the time it beeps and often changes the station to the one at the bottom of the list. Then it might decide to go into Search Station mode. It may beep a number of times and you have to try to stop the Search so it won't replace all of your stations.  Of course, it wasn't cold when I took it to the dealer and they couldn't help me. Every morning and evening is different in how it acts when it ""wakes up"".
It drives beautifully and handles well on snow and ice here in Michigan for the month I have owned it. The third seat will do for kids or small people for a short ride. It is a big step up to get back there.",pos
"I don't know whether other 2015 CRV owners are facing similar issue or not. My vehicle once stopped all of a sudden for no reason while I was driving on highway. All the maintenance indicators of my car like 'Low Engine Oil Pressure', 'Vehicle Stability', 'Tire pressure', 'Battery' etc got switched on and my vehicle came to stop. After several attempts to start it, it finally started after 40-45 minutes. Honda on-road support told that it would take around an hour to reach me, even though I was within the city limits.
The same issue occurred when once I was starting the car. The car stopped within a few seconds of my starting it. After several attempts to start it, it finally started after 20-25 minutes.
This happened twice for my 8 months old car.",neg
"This is the second Forester that I have owned.  It is spacious, comfortable, easy to get into, great visibility, excellent performance. I had tried four other vehicles and kept coming back to the Forester.  It may not win awards for appearance but it gets my vote for everything else.",pos
"I had the vehicle for 3 weeks and was really enjoying it. The size is perfect for my family of four and we were planning on taking it on a few long trips this fall. That all changed when the transmission failed. When pulling on to a rural road the Jeep lurched and didn't go and then it went into limp mode. Luckily we were only 2 miles from home and we were able to get home safely. I can only imagine the hassles if we had been 400 miles from home on one of our trips. The Jeep was put on a flatbed and arrived at the dealer at 10:30am on a Monday. I can only assume the service department was too busy to look at that first day because when I called them at 5pm they told me they would get to it the next day. After evaluating it on day 2 they informed me that it needed a whole new transmission. I was there yesterday (1 week later) and they didn't know when they would have the new transmission. They did provide a minivan rental vehicle that smells like an ashtray. I cannot, in good conscience, recommend this vehicle at this time. That may change depending on how Chrysler resolves this issue. We shall see.",neg
"I bought in July 2017 so that I  had something my father could get in and out of easily.  This is the roughest riding vehicle I have ever owned. It's noisy and uncomfortable. I absolutely hate it. Regret buying.  If I could get rid of, I would tomorrow.",neg
"Love the whole Cherokee looks nice, great mileage, handles well, and then there is the transmission I have had it for 10 months and have taken it back 4 times, it stayed over 3 times. I have been told the jerking is normal as the transmission is looking to give me the best mileage, also that the transmission is designed this way and nothing is wrong. The last visit 2 weeks ago they unloaded all of the software then reloaded it and made some enhancements to the transmission, it was great for 1and 1/2 days then back to what it has been doing all along.",neg
"The car is sound, has many safety features. it is easy to handle , runs great in the snow . I drove it home when we had 18 inches of snow. It is quiet and efficient. I would recommend the car to anyone .I feel safe.it has plenty of room and the climate control is wonderful. The heated seats are tremendous. The lane signal is helpful and the blind spot detector, make is more safe .The back up camera is taking me some time t get use to but it is helpful",pos
"In five months I have put over 11,000 miles.  It is a limited demo model  had 5000 mile when bought.  The main reason I bought the forester and not the rav 4 or the crv was the seats, especially the driver's seat.  It is very comfortable yet firm.  I hope I am not jinxing my car but so far the vehicle runs great.",pos
"We have a 2017 Highlander, Limited AWD with the JBL premium sound system.  If you have a choice, DO NOT get the JBL system.  The Bluetooth system is terrible and EVERY phone call has a terrible ECHO making it unbearable to use.  We end up picking up the phone and not using hands free which is a big safety issue and illegal in some states.  I have had it to the dealer 4 times for this, and their final response to me this week was that it was a JBL issue and until JBL fixes it for them, there is nothing they can do.  ""Please be patient with us and we will let you know when it is resolved"".",pos
"After owning five Fords, decided to try a 2014 Jeep Overland. Bought on Friday and took it back on Monday. Got it back a week later and took it back a week later and haven't seen it again. Issues: GPS screen goes blank, GPS screen gets distorted, GPS nav doesn't talk, side car alarm sounds and won't shut off, radio won't turn down or up just stays at the same volume....and the list goes on. Now, if I pull over, cut car off and re-crank, it will sometimes reset everything and work sometimes. Jeep dealer did a USB software glitch update first time I brought it in. Second time they said they were going to have to replace entire system. They've had it this time almost two weeks. Told us today there isn't one sitting on a shelf that they can get and they can't tell us when it will ever be fixed. So it has sat in their garage more than mine. They say the 2013 models don't have this issue. It's only the 2014 models. What I don't understand is why they are still advertising and selling them I'f they know there is a computer glitch.",neg
"I had this car in the shop within the first 4000 miles with rough shifting. Something was done with the PCM and TCM controlls. Have since had it in there 3 additional times for the same issue, one was a warranty recall for the same as listed above, TCM/PCM. One time when I called to bring it in, I was asked if any type of service lights were on. When I told them no, I was told that the car is computerized so if no loght ia on, they couldn't do anything about it.  I was adamant and finally got an appointment. I have had a service advisor and service manager (different times) ride along with me. Both acknowledged the rough shifting. However, when I got my car back they told me they ""checked the codes"" and nothing came up. So they wanted me to come get my car. I paused after failed attempts to get my documentation only to finally getc it and it said ""unable to duplicate the concern."" I called back and requested the documentation from the times the service advisor and service manager did their different rid along with me. What do I get? ""Rode along and unable to duplicate the concern."" Both times they acknowledged my conce but documented otherwise. I have an open case with Diamler Chrysler and that is a joke as well. The case manager is no more interested in helping than the dealership. Not only am I having trouble with the rough shifting which I believe is the transmission I just had to have the struts replaced as my car started making a rattling noise withing the first 6 months of having it. 

This last effort to get my car fixed, I was told it is a computerized car and it will function the way that I drive it. Absolutley waste of my money and time! I have told everyone I can that this company and car is a joke!!",neg
"I bought a Liberty brand new in 2005 and LOVE it to this day. It was time to replace my husband's car, so the Cherokee seemed like the closest to the Liberty we coukd find.  It is not.

A Jeep in name only, we discovered the backseat has far less head room- I am 6'1"" and my head is mashed against the ceiling.  We have a toddler, and there is only about 5"" clearance from the carseat to the ceiling- getting him in and out is very difficult.  This is not a vehicle for you if you need to use carseats!!! 

As much as I LOVE my Liberty, I am so disappointed in the Cherokee.  After only 5 days I am asking O'Brien to take it back.

This is not an SUV, but a station wagon or ""crossover"" at best.  MAJOR BUYER'S REMORSE.

May 25th update:  I had to take it in after only two months due to a loud creaking in the front end.  They had to replace driver's side suspension. When I asked why it already failed the service manager said it probably came off the line faulty.  Not a good feeling for a brand new suv you paid $30k for.

The accerlation has gotten worse and is so lethargic I was almost tboned in traffic when it hesitated on me, even after I put the pedal to the floor. Not responsive even with the auto shutdown turned off.

June 9th update:  back in the shop AGAIN.  Still lethargic acceleration and gear shifting continues to be labored + sunroof ""clinking"" when open  and I hit bumps in the road.  After one day they said they did another software update and replaced two faulty seals.  The sunroof still clinks, but at a lower note than before.  I continued to email and call the sales manager and the general manager, but no response for over two more weeks.  Until today: the sales manager says he didn't get my emails or voicemails for some reason.  He suggested I turn off the auto off button, which I have already done weeks ago, every single time I get in the car.  I responded that I had already tried that and I continue to want to return the vehicle.  They are now willing to discuss returning it but I have little faith that I won't lose my shirt on it - $4500 down and I've paid two months at $435.  Meanwhile, they will reusel it at $29k and lose nothing.  WORST DECISION OF MY LIFE.  I will never buy another Jeep.",neg
"I had a great 2009 CRV AWD LX until I purchased this 2015 CRV AWD LX a few days ago.  There is vibration in the steering wheel while driving.  As I read reviews today, I see that other customers have reported this 2015 CRV vibrates.  The service staff at the dealership told me that the 2nd gear is ""slow"" and once out of this gear, the car will no longer vibrate, and that Honda is aware of the problem, but is unable to fix this problem at this time.  I wish I was told about this problem before I purchased it.  The salesperson told me today that he was unaware of this issue.  The dealership has been very helpful so far.   ",neg
"This car has excellent sight lines and special safety features to help avoid accidents.
The Forester gives a nice smooth ride and is very reliable. Love this car! Best I've ever owned.",pos
"Do not buy this truck has many problems and deep serves not see the forums
vibrates a lot and deep and gave up saying qe is design problem in the CRV 2015 model will have to wait 2016",neg
Leased a 2015 crv and was pretty confident I would love it as I had previously leased 2 crv's. I can tell you this car is a nightmare . Within 2 weeks of driving the vibration at idle started . It seems to be getting worse and I cannot stand driving this car . If you are reading these reviews PLEASE do what I did not do and listen to people that are driving crv's... The vibration problem is real and makes this car awful to drive . With all the amazing suv options out there DO NOT spend your hard earned money on a 2015 crv .,neg
"I love everything about my new 2018 Subaru Forester! It rides smooth & so quiet. It has every feature I could possibly want. The body style is awesome, & the inside has lots of space. Cars have pulled out in front of me & I am very impressed at how quickly my vehicle applies the brakes. The safety features are remarkable. I will not own any other vehicle but Subaru. It's actually the best present I ever gave to myself. It's just perfect in every way. ...got to love it....",pos
"My car has had electronic problems since it was 1 week old. Dealers says I need to deal with Michigan HQ if I don't think numerous repairs are fair. The car cost $35,000 and I have a 5 year loan on it. It has only 8700 miles on it and is unreliable. I hope Michigan comes through because based on the reviews it is normally a great car.",neg
"I just purchased a CR-V EX model yesterday. After I got the CR-V from the dealer, I immediately found that the passenger seat vibrated at idle with in D drive position when air condition is off. You cannot find this in your test driving since the dealer occupied the passenger during the test drive.  Do all 2015 CR-V have this passenger problem?

This is exactly showed in the following by other
https://www.youtube.com/watch?v=SR-YQAJRRB8&noredirect=1

In the ABS 7, Honda spokesman said that Honda is aware of the situation and is researching whether a meaningful fix can be forthcoming. He expects one this year.",neg
"This car is my headache since I bought in 2015.  A lot of problems like engine stop suddenly while you are driving; a badly squeeze sound from some where cannot be found by Honda dealership in Montclair, CA, also includes vibration. In this February, dealership told me they can fix the vibration by updating software. They did and vibration degree reduced to be endured. Recently 2015 Honda CR-V recalled for engine CVT problem, I sent my car back to dealership, and was told after updating the software, the vibration problem can be fixed completely. But I disappointed again, the vibration problem comes back, that means it is vibration again like one year ago when I bought this CRV! I hate this kind of vibration which make me irritated while I am driving on the road. So Honda should stop its advertisement "" the best car of 2016"" to mislead customers.


I just bought car in March, and one week late I found the car has vibration problem, and felt a slight jump on the freeway if the car in high speed. I reported this problem to dealership and Honda Headquarter, they said it is under investigation, but without time frame. This problem not only happened on my car. Honda knows this, but they don't want to solve this. They keep saying no safety issue. From Honda's attitude to this problem, who will believe them, and how we can trust them!!! Why we should buy a NEW car with problems! Why should we be suffered by the vibration while driving on the freeway?! Why should we pay a NEW car price to get a defeat car?! It is not fair to customers!",neg
Wanted something higher than present Corolla so that oncoming headlights would be less of a problem. Second reason was had to have comfortable seats as I have a back problem. Bought the 2nd level above the base model for the 10 way drivers seat. Excellent even the passenger's seat without all of the adjustments. Other vehicle considered was a Rav4. I thought I was going to have to go to the hospital after sitting in the passenger seat for 20 minutes. No comparison. Subaru much more comfortable.,pos
This car is perfect for my wife and myself. The best is the safety features and with our 2 year old we love that!,pos
The CVT transmission makes for a driving experience not unlike that of a go-cart.  There is a lag on acceleration and the continuous nature of this technology makes it just dreadful to drive.  I couldn't wait for the test drive to end.,neg
"After having 2010 Pilot Touring we have been waiting for this to come out. With the excitement of it we bought it soon after dealership received them. We noticed the different feel of the transmission from the start but the salesman said they use this same transmission in the Acura's so I thought it was normal and would adapt to our driving habits. But after owning it for a couple months it never did adapt but actually got worse. I had the vehicle looked at to see if there was a new update for the transmission but they said it is normal. I cant believe Acura owners would accept a transmission like this. Needless to say this will be the last Pilot I ever own, looking at trading it in on a Toyota as my wife and I hate this car.",neg
"Alert! Those who want to purchase this car, please test drive it for at least 200 miles :) and go for a decision.  Look for videos and blogs reporting vibration problem in this car. You will find a ton of them. Worst part is that, even though Honda is aware of this problem, it is getting rid of its stock with out fixing the problem. Customers have to go to the dealership and beg for the fix. Dealership is not ready to take the car back. Really disappointed with this purchase. Will never trust Honda. They have performed 4 repairs on the car in the first month. Now that they are completely exhausted with their solutions they are pretending that the car is in good condition now and nothing needs to be fixed.",neg
"Fair warning, this review is long, intended to provide the kind of consumer details that professional reviewers won’t notice in their few hours with a car.  I generally agree with the professional reviews, and if only looking for a 30 second summary, my review is not for you.  We’ve owned our 2018 Highlander Hybrid AWD Limited Platinum about a month now.  Other contenders included a Lexus RXL, Audi Q7, Acura MDX and Honda Pilot.  While never unimportant, price was not the top concern and we bought which one we like the best.  That was the Highlander, including over the luxury brands listed.  Because we were comparing to and shopping the luxury brands, we ended up at the very top trim level possible.  Comments:  We’ve been getting about 25 mpg.  While not the EPA rating, the EPA doesn’t drive 75 mph either.  For a 4500 pound vehicle with over 300 hp, I’m hugely satisfied with the mpg.  While many reviews single out the infotainment center as a “con”, it was a huge plus and primary selling point for us.  I hate anything that looks like a tablet was stuck to the dash or involves a mouse, joystick, wheel or any other weird input method.  The Highlander uses a touch screen, flush mounted in dash, as it should be.  Regarding device connectivity, you can connect both a phone and another device for music (like another phone) at the same time if you want.  Convenient to have the kids DJ from the back seat, while still keeping my phone connected.  The system downloads all contacts, can directly control device music, reads your incoming texts aloud, streams Pandora or other content from a device.  OK, it’s not CarPlay……but I think it’s better.  Takes about a day to learn, but awesome after that.  Toyota, don’t change a thing.

The 5 USB power ports (2 in front, 3 in back) are a big deal and a “must have” for our family.  Not all competitors had this.  The 110 AC household plug is nice too….already used it to keep the crockpot plugged in and warm enroute a Super Bowl party.

At the higher trim levels, the interior is luxury level.  On par with the Lexus RX, better than the Acura MDX in our opinion.  As professional reviewers have noted, the seat comfort is world-class.  By far the best of any comparable vehicle we looked at.

While I can’t disagree with the professional reviews that XLE is the “value” trim level, it’s not ridiculously more to move up.  Limited adds $3K, then Limited Platinum adds another $3K. For perspective, each is well less than 10% of the vehicle price, or collectively, about 15%.   For that, you get the following - upgraded wheels, upgraded audio, panoramic moonroof, surround view cameras, front and rear parking sonar, 2 person memory driver’s seat, power passenger seat, LED daytime running lights, heated 2nd row seats, heated steering wheel, heated mirrors, air conditioned front seats, rain sensing wipers, cargo cover.

To us, it seemed very worth it, especially if comparing to and considering luxury brands.  On the luxury brands, the option packages cost more than that and often don’t even deliver nearly as much.  While not “required”, many of these options are a big deal to us and certainly worth paying for.  We use them all the time.  Heated second 2nd row seats…. our teenagers love ‘em.  Surround view cameras and parking sonar, tremendously helpful.  Driver memory seats – needed for a family vehicle where more than one person drives.  Panoramic moonroof that extends all the way over the 2nd row – kids love that too.  These are great family vehicle options, which is exactly what the Highlander is.

Drivewise, the ride is mini-van-esque, which is a good thing (doesn’t drive like a truck).  Nothing exciting, but pretty much what you want in a family hauler.  While I wouldn’t call it an everyday 3rd row, the 3rd row is very serviceable for occasional use and more than met our expectations.  When folded, it also looks neat and flush.  Some of the competitors didn’t.  

In summary, the family features are what make this car.  Specifically, all the USB power ports, the panoramic moonroof, the heated seats for everybody, the adequate 3rd row, the driver memory seat, passenger power seat, the ability to connect multiple Bluetooth devices simultaneously.  Most vehicles just focus on the driver.  The Highlander focuses on the whole family, especially at the higher trim levels, which is exactly why we bought it.  A month later, we’re still loving it and are 100% convinced we bought the right vehicle.",pos
"Safety technology is incredible, gas mileage is great, love the look and feel of the car.",pos
"I previously had a Ford pickup which I really loved except the gas mileage and my son needed a vehicle. So, as I just went over 200k miles on that - I passed it off to him.
For me, I wanted something that got at least 30 mpg overall, and preferably had a higher ride profile.  So, the smaller SUVs or a Crosstrek. I don't really care about fancy and I don't need navigation, 12 speakers, or a sunroof (not in Florida). I really didn't want anything with a turbo in it - a potential future maintenance issue (which knocked off the Escape from my list). So, I was looking for basic. I test drove several vehicles; last one being a Toyota Rav 4 - which was a nice vehicle but had too many blind spots. Plus, it had lots of bells and whistles I did not need (3 day weather forecast button and 32 station programming . . . what and why?).  So, I went to my local Subaru dealer and jumped in the base model Forester and within the first mile test driving knew this was it for me. So, pulling out various papers; TrueCar pricing, Edmunds and others, we settled on a price. Unfortunately, they did not have one in the color I wanted and I had to order it - no worries though, 2 weeks later and I had it - my first Subaru.
After 14 months of driving, what I really like about the vehicle are the following; the visibility is very good and that was important to me, The handling on very wet roads is excellent (the AWD was not something I was looking for in a vehicle - it is a pleasant bonus), the acceleration is plenty good, the room/storage inside is very good (my dog enjoys it), the maintenance is covered by the dealer for 2 years . . . nice !, the gas mileage is great !! I have actually averaged 35.5 mpg on a trip (all highway). So, lots of good things !
I am a very happy owner. I am averaging 31.2 mpg and my driving is approx. 40% highway, 30% city and the other 30% is country driving (not highway and not city, steady 45 mph stuff, not many lights/stop signs). I have 15k miles on it after 14 months.
The only negative thing I can say about the vehicle is that the paint is too thin!  We have many dump trucks in Florida and they are suppose to be tarped/covered but many tarps are nothing but rags and if you get stuck behind one . . . . and I have, and I now have several little chips on the hood and fenders where the small stones have chipped the paint to the metal . . . yikes. I have waxed it several times and hoping that will keep rust at bay. But the paint is thin. The only other minor issue, living here in the heat, is the overhead storage for the sunglasses gets pretty hot and I now have a ritual to hold the sunglasses in front of the AC vent to cool before putting on (very minor thing as I could put them in a case before putting in storage hold).
Overall, I think the Forester is an excellent vehicle. Gas mileage, visibility, peppy engine, handling is all very good. And it has a very high safety rating. I definitely would buy again and recommend to others. Paint issue, while I think it should be improved by Subaru, is not that big a deal. But, given that it is advertised as a adventurous-type vehicle; camping, nature, pet-friendly, etc. You would think the paint could handle roughing it some.",pos
"I heard a chirping sound in my car the last 2 weeks & made an appointment at the dealership.  They didn't know what it was, but thought it could be the transmission.  They put me in a rental car & called today to tell me that they have to order a whole new transmission for the car!!!  I just bought the car in October & this is such a disappointment! Do not recommend!",neg
"I bought this vehicle with 200 miles. Thus far the only failure has been the radio (control display). I have not had any mechanical issues at all. I would have been very satisfied with this vehicle if it wasn't the poorly designed transmission. It is clumpsy with very slow response during gear transition, particularly while down-shift. This makes the quite efficient 2.4L engine a mismatch. I have read of reliability issues, particularly with the transmission, and thus far that's not the case for me.",neg
"I have owned this car for a few weeks now and very disappointed. I am 6'2"" and don't fit the car. The distance from the pedals to the steering wheel is to short. If I slide the seat closer for comfortable steering my legs are cramped if I back the seat up then my arms are stretched out to reach the wheel. The drivers seat is very uncomfortable and no combination of seat and steering wheel adjustment makes it comfortable. The dash illumination is a hideous red which is distracting when driving at night. There is a lot of road noise that makes listening to the radio difficult. At high RPM it sounds like the engine is going to explode. I have a half hour commute and can't wait to get out of this vehicle each day.",neg
Just bought it! Love the new design. Technology and safety features unbelievable. Very roomy without being too big.,pos
"Ok, I am shopping for a new vehicle and my list is the 2016 models of the Ford Escape, Mazda CX5, and the Subaru Forester.  I added the Forester recently because it looked great on paper.  I've test driven it twice now with the second time with the family.  I thought it felt great, but my wife hated the feel as a passenger.  She felt nauseous because the vehicle swayed and bounced like a ship on turbulent waves.  We own a Nissan Frontier and a Mitsubishi Outlander.  She has no issues with either of those vehicles.  So I put the Forester back down to #3 on my list and will have her test drive my #1 pick before I purchase.  It does us no good if she's queasy as a passenger.  Something to think about if you purchase this vehicle.",pos
"I really wanted a Forester, so I went with the 2014 model but honestly it's been nothing but a disappointment,first Subie was a 2006 Outback and loved it, lasted 250,000 miles when I decided to upgrade,Big Mistake! I had to have the transmission replaced on the Forester at 60,000 miles, I keep having to add oil at least 2-3 times before it's next oil change. The dealer states it should last 6-7500 miles, but its not uncommon to add oil in between oil changes, now the dealer states that the cam carrier is leaking from the left side and needs resealing at a $1600 price, I do a lot of highway miles back and forth to work and unfortunately work pretty far from home so I do put on some pretty hefty miles but I don't know how much more I can take before I dump this car.",neg
